_id,urls,job_name,company_name,salary,end_date,address,posted_date,job_function,job_industry,job_level,skill,preferred_language,job_description,job_requirements
661621f5bb86ac211a66ee2a,https://www.vietnamworks.com/network-administrator--1761480-jv?source=searchResults&searchType=2&placement=1761480&sortBy=latest,Network Administrator,"Aggregation Network Technology CO., Limited",$600 - $1000,2024-05-08,"Shop 185, G/F, Hang Wai Industrial Centre No. 6 Kin Tai StreetTuen Mun, NT, Hong Kong",08/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , IT Support/Help Desk",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,"Quản Trị Hệ Thống Máy Chủ, Chinese, Network, Firewall, Bảo Trì Máy Tính",Tiếng Anh,"Trách nhiệm công việc:, 1. Chịu trách nhiệm thiết lập và cấu hình mạng của công ty, quen với việc sử dụng bộ định tuyến và chuyển mạch và có thể thiết lập mạng cục bộ một cách độc lập;, 2. Chịu trách nhiệm quản lý máy tính và máy chủ của công ty và có thể cài đặt các hệ điều hành như windows và linux;, 3. Chịu trách nhiệm về an ninh mạng và quản lý an ninh thông tin của công ty, hiểu rõ các nguyên tắc của tường lửa mạng và có thể định cấu hình các quy tắc tường lửa cơ bản;, 3. Chịu trách nhiệm quản lý điện thoại di động của công ty và có khả năng vận hành hệ thống iOS/Android cơ bản;, 岗位职责：, 1.负责公司网络搭建及配置，熟悉路由器、交换机的使用，能独立组建局域网；, 2.负责公司电脑、服务器的管理，会安装windows、linux等操作系统；, 3.负责公司网络安全及信息安全管理，熟悉网络防火墙原理，会配置基本的防火墙规则；, 3.负责公司手机的管理，会基本的IOS/Android系统操作；/p/p/p","Trình độ chuyên môn:, 1. Tốt nghiệp cao đẳng trở lên chuyên ngành quản lý máy tính hoặc thông tin;, 2. Tinh thần trách nhiệm cao, khả năng học hỏi cao, khả năng phân tích vấn đề và khả năng giao tiếp, nhận thức dịch vụ tốt;, 3. Làm quen với việc cấu hình và bảo trì máy tính, máy chủ;, 4. Làm quen với việc thiết lập và quản lý các thiết bị mạng như bộ định tuyến, bộ chuyển mạch và tường lửa, 5. Có thể giao tiếp bằng tiếng Trung được ưu tiên, 任职资格：, 1.大专及以上学历，计算机或信息管理专业；, 2.责任心强，具备较强的学习能力，问题分析能力和沟通能力，具备良好的服务意识；, 3.熟悉电脑、服务器的配置、维护；, 4.熟悉路由器，交换机，防火墙的网络设备的设置与管理, 5.可以中文交流优先"
661621f5bb86ac211a66ee2b,https://www.vietnamworks.com/ky-su-lap-trinh-pc-vision-1762920-jv?source=searchResults&searchType=2&placement=1762920&sortBy=latest,Kỹ Sư Lập Trình Pc/vision,Công Ty TNHH SS Otron Viet Nam,$500 - $1000,2024-05-08,"Đường Bình Than, Đại Phúc, Bắc Ninh",08/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , IT Support/Help Desk",Tự động hoá,Nhân viên,"Process Control, Electrical Automation System, Automation, IT System Administration, Engineering",Tiếng Anh,"- Lên bom list dự toán thiết bị, điều khiển theo từng máy, - Viết chương trình PC/Vison, - Follow máy chỉnh sửa chương trình theo yêu cầu thực tế, - Thực hiện các công việc chuyên môn theo yêu cầu cấp trên...","- Có kinh nghiệm lập trình PC/Vision 3 năm trở lên, - Thành thạo việc viết chương trình PC/Vison các dòng máy, - Chăm chỉ, cầu tiến, thật thà, có phương tiện di chuyển cá nhân, - Có khả năng tự lập trình hoặc sửa lỗi 1 dự án máy, - Có thể đi công tác trong nước và nước ngoài (Hàn Quốc), thích nghi tốt ở nhiều môi trường khác nhau, chịu được áp lực công việc..., - Giao tiếp tốt bằng tiếng anh hoặc tiếng Hàn."
661621f5bb86ac211a66ee2e,https://www.vietnamworks.com/ai-manager-ocr-nlp-1759990-jv?source=searchResults&searchType=2&placement=1760090&sortBy=latest,AI Manager (Ocr/nlp),Got It,$3000 - $4000,2024-04-28,"9-11 Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. Hồ Chí Minh",29/03/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Phần Mềm Máy Tính",Phần Mềm CNTT/Dịch vụ Phần mềm,Trưởng phòng,"TensorFlow, Computer Science, Application Development, Product Development, Pipeline Development",Bất kỳ,"What you need to do:, - Lead and deliver AI solutions for Dayone, including (but not limited to): maximizing Got It voucher’s revenue (e.g. intelligent voucher redemption recommendation system), online shopping recommendation systems, AI-assisted productivity boosting applications, and OCR system for invoices and business documents., - Work with large and real world data from our products (Got It, Buzz It, Scan It, and internal tools) to generate insightful information, assist business decisions, and maximize business value of our products., - Develop tools and frameworks to help training, deploying, and monitoring AI models more generic and effective., - Organize AI team to optimize resources yet deliver high quality services., - Collaborate with other teams to assure the service operations meet expectations from internal and external users., - Perform additional duties as required by Line Manager.","""- Bachelors degree in Computer Science, Electrical Engineering, or Artificial Intelligence."", - At least 4+ years of experience in AI or relevant positions., - Have 2+ year of team leader experience or relevant positions., - Knowledge of the following areas (but not limited to): Recommendation system, - Computer Vision, NLP (information extraction), Large Language Models, OCR pipeline., - Knowledge of AI frameworks: Pytorch, Tensorflow, Triton, TF serving., - Experience in writing API to wrap AI models., - Ability to plan & organize AI services, especially in emergency situations., - Excellent problem-solving and analytical skills., - Be proactive, enthusiastic, hard-working., - Be integrity, careful, accurate., *** What we offer, - Working time from Monday to Friday (09:00 am - 18:00 pm)., - Good chance to study and develop career path stably with internal promotion and rotation., - 100% statutory insurance contribution as per the labor law., - Bao Viet Healthcare insurance., - 100% gross salary in probation., - 12 Annual Leave (AL) per year + extra 1 AL per extra working year., - Annual bonus: depending on business & individual performance., - Annual salary review., - ESOP allows you to financially share in our future success., - Other rewards: 5-star, employee of the month (EOTM), employee of the year (EOTY), loyalty employee (3-year, 5-year, 8-year, etc.), ""- Internal Activities: General Meeting, Company Trip, International Womens Day,"", ""Vietnamese Womens Day Mid-Autumn Festival, Family Day, Christmas, Year-end Party, etc."""
6621fccbba2b5e84ae6971b9,https://www.vietnamworks.com/devops-engineer-network-cloud-1-1-1-1-1-1-1-1-2--1767407-jv?source=searchResults&searchType=2&placement=1767407&sortBy=latest,"DevOps Engineer (Network, Cloud)",Skylab Innogram Vietnam LLC,Thương lượng,2024-04-20,,19/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , System/Cloud/DevOps Engineer",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,"DevOps, Network, Cloud, Service Operations, Shell Script",Tiếng Anh,"SkyLab is a cloud service company revolutionizing the way data, content, applications and workloads are managed across the hybrid cloud environment. SkyLab’s innovative Cloud Service Platform, FusionFlow™, empowers our clients and partners to launch and scale secure applications and services globally by introducing a single unified application runtime environment., Responsibilities:, •\tParticipates in architecture and software development activities, •\tUse open-source technologies and tools to accomplish specific tasks encountered within the project, •\tDesign and deploy company’s products on public, private and hybrid cloud environments, •\tTroubleshoot production issues to address technical commitments and boost sustainability, •\tEnhance system performance and features on a regular basis for enhanced customer experience, •\tCollaborates with team members to brainstorm about the best way to tackle complex technological infrastructure, security, or development problems, •\tProduce tools to assist the product development teams with applying changes to the production/staging/integration environments","Required:, •\tAbility to construct and maintain network, server, and application, •\tSignificant experience with Linux operating system environments, •\tExcellent problem-solving and troubleshooting skills, •\tKnowledge of best practices and IT operations in an always-up, always-available service, automation of deployment, •\tPractical cloud experience with Azure and AWS, •\tPractical experience with Docker containerization and Kubernetes, •\tWorking knowledge of software development methodologies, •\tGood knowledge of design patterns, system architecture, and best practices, •\tGood understanding of TCP/IP, UDP, HTTP, SSL/TLS, SSH, SFTP, RTSP, load balancing and DNS, •\tUnderstanding of CVEs across OS distributions and 3rd party application and their remediation actions., •      Practical experiences with virtualization technologies and proficient in usage of hypervisors\xa0such\xa0as\xa0Proxmox., Preferred:, •\tAbility to perform under pressure, •\tAbility to programming in Shell/Perl/Ansible and Python/Golang, •\tExperience administrating and deploying development CI/CD tools such as Git, Jira or Jenkins, •\tPrevious experience with high-performance and high-availability technologies, •\tEnthusiasm for open-source contribution, •\tPassion to improve processes and practices, Benefits include:, •\tLaptop and other necessary working tools., •\t40-hour work per week (Mon-Fri), •\tSocial insurance, health insurance, unemployment insurance as labor law stipulated, •\tPremium Healthcare, •\tPublic holiday and Annual leave in accordance with the Vietnamese labour law, •\tOpportunity to participate in Employee Share Options Plan"
6621fccbba2b5e84ae6971ba,https://www.vietnamworks.com/pho-phong-cong-nghe-thong-tin-va-ha-tang--1767381-jv?source=searchResults&searchType=2&placement=1767381&sortBy=latest,Phó Phòng Công Nghệ Thông Tin và Hạ Tầng,Tập Đoàn Vàng Bạc Đá Quý DOJI,Thương lượng,2024-04-20,,19/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Quản Trị Cơ Sở Dữ Liệu",Thời trang/Trang sức,Trưởng phòng,"Network, Bảo Mật Server, IT Security",Bất kỳ,"Quản lý:, - Xây dựng quy chế, quy định, chính sách, quy trình nghiệp vụ CNTT và thực hiện chức năng giám sát các hoạt động CNTT, - Cùng với Trưởng Phòng CNTT xây dựng định hướng, kế hoạch và chiến lước phát triển CNTT Tập đoàn theo từng giai đoạn, - Báo cáo gải pháp và đề xuất cho Ban Lãnh đạo đầu tư hiệu quả các hạ tầng CNTT phù hợp với mô hình của Tập đoàn, - Đào tạo nội bộ kiến thức quản trị, vận hành hệ thống CNTT và đào tạo người dùng kỹ năng khai thác tài nguyên CNTT được trang bị tại Tập đoàn, - Quản lý nhóm làm việc trong phạm vi được giao, Chuyên môn:, - Có kinh nghiệm triển khai thực tế và quản lý, quản trị, vận hành tổng thể hệ thống CNTT cho các Doanh lớn., - Triển khai xây dựng hệ thống Server, Network, Storage, Backup, Security, Monitor, VMWARE, - Có kiến thức và hiểu biết về các hệ thống SIEM, SOC, Antivirus, PAM, - Triển khai các dịch vụ trên nền tảng Windows Server, Linux, - Quản trị, vận hành hệ thống Server dịch vụ và phần mềm như: Server SAP B1, Server SQL, DNS, AD, DHCP, FILE, EMAIL EXCHANGE, O365, WEBSITE, VEEAM, WSUS, - Quản trị, vận hành các hệ thống Storage, Backup, - Quản trị, vận hành, thiết lập các chính sách với Firewall Checkpoint, Fortinet, - Theo dõi kiểm tra, đánh giá hiệu năng các Server và lập báo cáo hoạt động định kỳ., - Phối hợp triển khai tuân thủ các chính sách CNTT., - Hỗ trợ người dùng các vấn đề liên quan tới CNTT.","- Tốt nghiệp Đại học chuyên ngành: CNTT, - Có kinh nghiệm quản lý nhóm làm việc từ 3 năm trở lên, - Kinh nghiệm quản trị hệ thống network, server cho các doanh nghiệp với quy mô 1000 users, - Có khả năng làm việc chuyên sâu với các thiết bị mạng và server của Cisco, HP, Fortinet, Dell, HP, - Có khả năng cài đặt, cấu hình thuần thục các dịch vụ trên nền tảng Windows Server, - Có khả năng cài đặt, cấu hình, quản trị hệ thống ảo hóa với Vmware, - Có khả năng cài đặt, cấu hình, quản trị backup với Veeam, - Có khả năng cài đặt, cấu hình các dịch vụ HA Proxy, Loadbalancing, SQL Cluster, - Có khả năng cài đặt và sử dụng các công cụ giám sát hệ thống mạng như Opmanager, Cacti, PRTG…, - Có khả năng lập kế hoạch, báo cáo liên quan đến việc triển khai, bảo trì hệ thống Network, Server, - Ưu tiên ứng viên đã có kinh nghiệm quản trị, vận hành hệ thống máy chủ phần mềm ERP SAP B1., - Ưu tiên ứng viên có chứng chỉ CCNP, MCSE hoặc kiến thức tương đương."
6621fccbba2b5e84ae6971bb,https://www.vietnamworks.com/business-analyst-pre-sales-engineer--1767350-jv?source=searchResults&searchType=2&placement=1767350&sortBy=latest,Business Analyst & Pre Sales Engineer,"Toshiba Software Development (Vietnam) Co., Ltd",Tới $2000,2024-04-20,,19/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Phân Tích Kinh Doanh/Phân Tích Hệ Thống",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,"ICT, IoT, Manufacture System, Business Analysis, Presales Technical",Bất kỳ,"* Scope of work:, 1) Pre-sales & consultation activities for manufacture solutions, 2) Marketing activities for Toshiba Digital Solutions Co. (various ICT solutions), 3) Partnership development with Japanese and  local partners, * Main Duties:, 1) Presales for manufacturer solutions in Vietnam market and creating proposal documents, 2) ICT consultation for manufacturer clients, 3) Support General Manager to create sales strategy & plan for manufacturer solutions in Vietnam, 4) Develop partnership and work together with partners (Japanese and local), 5) Research and create report regarding to ICT industry, 6) Other duties as assigned by General Manager","a. Knowledge & Skills:, –\tSkill & knowledge of manufacture industry and solutions, –\tKnowledge of the IT solutions and IoT concept., –\tGood partner & customer management., –\tGood English skill, understanding English spoken or written by non-native speaker., –\tGood communication and interpersonal skills set., b. Experience:, –\tMinimum 5 years working in IT service industry, –\tExperience in pre-sales and marketing for manufacture sectors, –\tAccount management, c. Education:, –\tDiploma and above, * Benefits:, - Salary: Up to 3000$ + Incentive, - High Remuneration Package (up to 15 months salary), - Full salary in probation. Full Social, Medical & Unemployment Insurance, - Work in well - equipped and professional IT environment and IT community;, - To be trained and/or instructed by Japanese Specialists in Vietnam as well as in Japan and others;, - Become member of a giant corporation;, Many opportunities to work/study core technology of Toshiba"
6621fccbba2b5e84ae6971bc,https://www.vietnamworks.com/business-unit-manager-it-japanese-company--1767348-jv?source=searchResults&searchType=2&placement=1767348&sortBy=latest,Business Unit Manager (IT Japanese Company),"Toshiba Software Development (Vietnam) Co., Ltd",$2000 - $3000,2024-04-20,,19/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Quản Lý Dự Án Công Nghệ",Phần Mềm CNTT/Dịch vụ Phần mềm,Trưởng phòng,"Project Management, Software Development, CMMI, System Development, Cloud",Bất kỳ,"We accept ONLY VIETNAMESE CANDIDATES, Manage and guarantee operation of team of 100 members to develop, enhance software for Toshiba products and solutions. The team will use variety of common technologies from Web (full stack of Java .NET & multiple client technologies) and Desktop/Mobile application depends on each components’ requirement of complicated system. Based on customers’ requirement, there may be request of quick investigation of new & latest technology and implementing Demos/Prototypes., Main duties & responsibilities:, •\tEstablishing estimation, proposing development solution with customer, ""•\tMaking project plan, monitoring and controlling project progress, complying companys process."", •\tDirecting project team in essential work tasks of software development (e.g., requirement definition, software design, implementation, testing), •\tAccountable for success of the project in terms of Quality, Cost and Delivery., •\tLeading and managing team to counter risk and issues during project execution., •\tCommunicating and discussing directly with customer about requirement specifications., •\tCooperate to develop and execute strategical activities of engineering department for business purposes & objectives, •\tConduct training & coaching leaders/members in software engineering development if required.","* COMPULSORY, •\tAt least 5 year experiences of Web system development (Java or other) with firm knowledge of software engineering (requirement, software design, programing, testing)., •\tAble to investigate & acquire quickly knowledge about system specification & technical insight., •\tGood mindset in software structural design to assure reliability, maintainability, portability and efficiency of the source code., •\tFamiliar with designing software using UML, Flow Chart., •\tWe accept Vietnamese candidates only, * TO BE ADVANTAGE, •\tExperiences in development/deployment on the Cloud (AWS, Azure)., •\tKnowledge & practical apply of implementation of common design pattern (both architectural & detail), * MANAGEMENT SKILLS, •\tStrong knowledge & hand on experiences in software project estimation, planning, monitoring & control, risk & issue management., •\tAt least 02 years playing role of project management. Having experiences to manage multiple project teams at the same time is an advantage., •\tDeep understanding/experiences in quality assurance process: CMMI or equivalent;, •\tHaving experiences of setting up and running projects with Agile style. Having Agile (eg, Scrum master) certification is an advantage., •\tHave experience of building up strategy for an organization is an advantage, •\tData-driven thinking & management is a plus, * PERSONALITY, •\tQuality & process oriented mindset, •\tGood spirit of team working, open minded, long-term commitment, •\tHighly motivated and business driven professional with a can-do attitude., •\tExcellent inter-personal and communication skills with customers and project members, •\tContinuous Learning mindset: adapt quickly with new domain, ready to work & study new technologies, •\tAble to work under high pressure, * COMMUNICATION LANGUAGE SKILLS, •\tEnglish: fluently communication (TOEIC: 600 or higher), •\tJapanese: JLPT certification or able to communicate in Japanese is big advantage., * BENEFITS AND PERKS, •\tSalary: 2000$ - 3000$, •\tHigh Remuneration Package (up to 15 months salary), •\tFull salary in probation. Full Social, Medical & Unemployment Insurance, •\tWork in well - equipped and professional IT environment and IT community;, •\tTo be trained and/or instructed by Japanese Specialists in Vietnam as well as in Japan and others;, •\tBecome member of a giant corporation;, •\tMany opportunities to work/study core technology of Toshiba"
6621fccbba2b5e84ae6971bd,https://www.vietnamworks.com/it-digital-solution-delivery-director--1767330-jv?source=searchResults&searchType=2&placement=1767330&sortBy=latest,It- Digital Solution Delivery Director,Coca-Cola Beverages Vietnam Ltd.,Thương lượng,2024-04-20,,19/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Chuyển Đổi Số",Hàng tiêu dùng,Giám Đốc và Cấp Cao Hơn,"Digital Business, Strategic Planning, Digital Solution",Bất kỳ,"*REPORT TO: CIO, * FUNCTION: IT, A. JOB SUMMARY:, - Lead conception, scope definition, and execution of various types of strategic and operational business transformation initiatives, ranging from Corporate and Operational Strategy to Process Improvement., - Provide proactive and engaged leadership on key projects designed to increase revenue, reduce expenses, enhance business efficiency, and improve customer experience, - Act as an effective change agent utilizing proper stakeholder analysis and change management techniques, , , B. WORKING RELATIONSHIPS:, - INTERNAL INTERACTION: To all functions, Leadership Team, Group IT as well as business partnering team for projects related to Digital solutions delivery roadmap as per digital strategy, , - PURPOSES: Influence, support, collaborate, and align on Function Digital Strategy and Roadmap, Ensure delivery of the projects., - EXTERNAL INTERACTION: To closely work with external or cross-countries Digital Solution Providers i.e. eBest, inSigma, Bringg etc. during solution development phase and implementation phases, - PURPOSES: Bridging the Business needs with the Digital Solution provider when working with Technical teams in order to get project deployed on time with highest satisfaction from Business partners, C. KEY DUTIES/RESPONSIBILITIES:, Prioritized Responsibilities, , 1. Digital Solutions delivery and Planning for all functions\t\t\t(10%), - Co-Operate with function partners to design Function Digital Strategy and align with Company digital startegy roadmap, - Ensure Digital Transformation Plan in place for each function that aligns with Function Digital Strategy, - Define roadmap, milestone and align with Function Digital plan deployment priorities, - Mobilise resource to support the implementation plan, , 2.Digital Operational Execution\t\t\t(30%), - Manage multi-Digital projects and initiatives across countries and functions successfully deployed as planned, - Communicate across key stakeholders and monitor execution progress to ensure delivery against business transformation objectives, - Collaborate, influence and partner with Function to make sure transformation agenda executed to create the value, , 3. Innovation & Best Practice Sharing\t\t\t(15%), - Test & Learn the new Digital Business Transfomation Initiatives or Global/Region Best Practices, - Evaluate and Scale up fast to mass scale deployment for creating value to business transformation, - Participate and drive for forums for collaborations across Indochina and Functions to leverage best practices sharing, 4. Business Process Improvement\t\t\t(15%), - Perform root cause analysis, identify and define areas for improvement of business processes across all functions, - Grasp the business needs and issues, continuously evaluate the current process to identify the gap, - Propose and drive solution to minimize complexities, optimise and improve business needed for creating value, 5. Change Management\t\t\t(20%), - Identify key stakeholders across function and form up change management plan, - Define business case for change and act as a change agent to influence -Function Leadership to implement change agenda, - Collaborate, partner, and communicate change plan implementation to all related functions/teams, D. ANALYSIS: Operational/Strategic Issues could be improved by applying Digital Solution and Transformative Business Process Changes, , E. JUDGMENT AND DECISION MAKING: This Job may make impact to all functions and organization, , F. INNOVATION: Key responsibility of this Job is to drive innovation and initiatives for change to improve business process and transformation, , G. SUPERVISORY RESPONSIBILITIES:, - Number of Direct Report: 03, - 03 members to interact as business partner to Commercial, SC and enabling functions and analytics","*  QUALIFICATIONS / COMPENTENCIES / SKILLS:, , - Business skills is the must; Understanding technology and IT; Customer Service mindset; Operations discipline; Digital Transformation; e-Commerce; Enabling dunctions, BI; Cross-function Business Process & Concepts Understanding; Project Management; Problem Solving; Data Analytical and Exploitation; Change Management; Organizational Development, ** RELATED EXPERIENCE REQUIREMENTS/ QUALIFICATIONS, - 7 year + experience in working related areas., - Experienced in leading and facilitating continuous improvement initiatives. Ability to lead others through influencing, - Ability to work well with individuals and groups at all levels of organization and different pieces of a complex business chain. Excellent written and verbal English Skills., -  Organization, independent, strong team player/leader, discipline and multiple task management. Proven leadership, team building, communication, presentation, interpersonal, collaborating and partnering, entrepreneurial skills, and coaching skills. Mentoring and facilitating culture change., - Bachelor of  IT System; Got knowledge of Digitalization Solution is a plus, - Graduate degree, MBA is a plus., ""Please note that by submitting an application to us, you consent to our processing of personal data about you that is provided by you and otherwise lawfully collected by us (which may include sensitive data) for our companys recruitment purpose. Where you provide us personal data of others, you further undertake that we are permitted to receive and process such data for the purpose for which you provided it. You may send your queries or request for support concerning our personal data processing activities to hrvn(at)coca-cola.com.vn To better understand our personal data processing practices, please visit https://www.swirecocacola.com/en/Others/Privacy-Policies.html to the full Privacy Policy of Coca-Cola Beverages Viet Nam Limited."""
6621fccbba2b5e84ae6971be,https://www.vietnamworks.com/qa-specialist--1767259-jv?source=searchResults&searchType=2&placement=1767259&sortBy=latest,QA Specialist,Arctx Solution LLC,Thương lượng,2024-05-18,,18/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , QA/QC/Software Testing",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,"Quality Assurance, QA, QC, Attention To Detail",Tiếng Anh,"ArctX Solution LLC is a global IT Solution provider Company seeking a QA Specialist to join our team in the Hanoi office., The QA Specialist is responsible for maintaining product quality, enhancing the user experience, and meeting internal and external quality standards. They collaborate with developers, stakeholders, and operations teams to deliver high quality software and products., Responsibilities, - Conduct quality assurance activities, including unit testing, API testing, and comprehensive testing, to identify and report software defects during the development process, - Execute quality improvement testing and activities to enhance product performance and usability, identifying areas for optimization and collaborating with the development team for solutions, - Assist operations by tracking, documenting, and reporting quality levels, ensuring that the product meets the desired quality benchmarks, - Investigate and analyze reports of product quality issues from users or internal sources, ensuring that issues are resolved in accordance with company guidelines and regulatory requirements, - Create and maintain audit reports and essential development documents during and after the development phase to track progress and ensure compliance with quality standards, - Create comprehensive reports documenting errors and issues encountered during testing, making it easier for the development team to identify and address issues promptly, - Work closely with the development team to improve existing products, providing insights and feedback to enhance product functionality and performance","- Working knowledge of tools, methods and concepts of quality assurance, - Excellent data collection and analysis skills, - Strong attention to detail, - Excellent analytical, problem-solving, and decision-making skills, - Good communication skills, both verbal and written, - Good command of English Language, - Knowledge of Korean is a huge plus, - 2+ years of proven work experience as a Quality Assurance Specialist or similar role"
6621fccbba2b5e84ae6971bf,https://www.vietnamworks.com/junior-business-analyst-trien-khai-va-phan-tich-he-thong-1767211-jv?source=searchResults&searchType=2&placement=1767211&sortBy=latest,Junior Business Analyst (Triển Khai và Phân Tích Hệ Thống),Công Ty Cổ Phần Thế Giới Công Nghệ Phần Mềm,$500 - $1000,2024-05-18,,18/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Quản Lý Công Nghệ Thông Tin",Hệ thống CNTT & Thiết bị,Nhân viên,CNTT,Bất kỳ,"• Survey, collect and analyze customer requirements, data conversion, transfer, and support for official system operation, • Write and update software user manuals, • Deploy training and transfer software to customers, • Collect, care for, and support to answer problems that arise during customer use, • Perform declaration and conversion of customer data into the system, • Support testing and evaluating software quality, • Describe UI,UX Figma, Zeplin, Jira For Dev to implement.","• Graduated College & above, • Minimum three years of experience in BA, • Experience in generating process documentation and reports, • Good communication skills, with an ability to translate data into actionable insights, • Experience in fields related to Business Management Software, HR, CRM, MRP, ERP is an advantage., • Excellent writing skills to produce presentations and reports."
6621fccbba2b5e84ae6971c0,https://www.vietnamworks.com/saleforce-commerce-cloud-developer--1767199-jv?source=searchResults&searchType=2&placement=1767199&sortBy=latest,Saleforce Commerce Cloud Developer,Itcgroup,Thương lượng,2024-05-17,,17/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , System/Cloud/DevOps Engineer",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,".NET, Java, React, HTML, Salesforce",Bất kỳ,"Participate in all development activities for implementing Salesforce Commerce Cloud eCommerce solutions including design, development, and testing., ● Serve as the Salesforce Commerce Cloud technical expert with deep experience in both front-end and back-end development on the Salesforce Commerce Cloud platform., ● Participate in requirements elicitation and lead the technical designs with business and vendor partners., ● Ensure business requirements are met and technical integration is achieved for eCommerce solutions., ● Lead solution support and problem-solving activities for production incidents., ● Provide development support for existing Salesforce Commerce Cloud web sites including functional enhancements, root cause analysis, and issue resolution., ● Development of new applications and services in an agile and collaborative environment., ● As a member of the scrum team, you may work on innovative solutions in the area of software testing, software development, operations and maintenance., ● Participate in developing or maintaining existing services, systems, and applications., ● Work/Coordinate with cross-functional teams as needed to define, implement, and deliver end-user functionality.","Extensive development knowledge specifically around server side and client-side JavaScript including other web related technologies such as HTML, CSS, JSON, jQuery, Nodejs, web analytics, XML, web services (SOAP/REST), and open-source packages/libraries., ● Bachelor’s degree in Computer Science, Information Technology or related field., ● 3+ Years of Related Professional Experience is required., ● 2+ Years Experience with Salesforce Commerce Cloud B2C Storefront Reference, Architecture (SFRA)., ● Possess knowledge and expertise in Salesforce Commerce Cloud platform architecture and design., ● Possess knowledge and expertise in scalable web-based application architectures and design., ● Knowledge of digital commerce components such as users, catalog, pricing, inventory, and payment., ● Strong analytical, problem solving, leadership, interpersonal, and communication skills with the ability to work under firm deadlines and within a rapidly changing environment., ● Good English communication, able to understand and compose English documents., BENEFIT, ● Salary: Competitive and negotiable, ● Flat organization and open communication, ● Comfortable working conditions and flexible working time, ● Good career growth opportunities with interesting and challenging projects, ● Full Social Insurance, Health Insurance, Unemployment Insurance, ● Agile English speaking training and on the job training, ● Outdoor activities: sport, company trip, team building, etc, ● Light beverage and food available all the time in the office"
6621fccbba2b5e84ae6971c1,https://www.vietnamworks.com/lap-trinh-vien-front-end--1767035-jv?source=searchResults&searchType=2&placement=1767035&sortBy=latest,Lập Trình Viên (Front-End),Công Ty TNHH Phát Triển Và Ứng Dụng Công Nghệ Bách Khoa,Thương lượng,2024-05-17,,17/04/2024,"Công Nghệ Thông Tin/Viễn Thông,  > , Phần Mềm Máy Tính",Phần Mềm CNTT/Dịch vụ Phần mềm,Nhân viên,"Lập Trình, Lập Trình Ứng Dụng, Lập Trình Ứng Dụng Web, Phát Triển Ứng Dụng, Phát Triển Ứng Dụng Web",Bất kỳ,"- Lập trình và phát triển ứng dụng web, - Nghiên cứu, phát triển và ứng dụng các công nghệ mã nguồn mở vào trong dự án., - Kết hợp với các bộ phận liên quan (Kiểm thử, hệ thống…) trong quá trình phát triển dự án., - Thực hiện các công việc theo yêu cầu của cấp quản lý., - Thực hiện báo cáo tiến độ và báo cáo công việc cho quản lý., - Có khả năng trình bày giải pháp và phân tích yêu cầu.","- Có ít nhất 2 năm kinh nghiệm lập trình Front-end sử dụng ReactJS trong môi trường phát triển web, biết AngularJS, React Native là một lợi thế., - Thành thạo JavaScript, jQuery, Bootstrap, Typescript, ES6, CSS3, HTML5, ESLint., - Có kinh nghiệm sử dụng Git như GitHub/GitLab, Bootstrap, Ant Design, Figma ..., - Có kinh nghiệm phát triển và tích hợp RESTful API., - Có kinh nghiệm triển khai giao diện web responsive, đảm bảo trải nghiệm người dùng mượt mà trên nhiều loại thiết bị và kích thước màn hình., - Có tinh thần trách nhiệm cao trong công việc, khả năng tự nghiên cứu, làm việc độc lập và teamwork, Thời gian làm việc:, - Giờ hành chính: Thứ 2 đến thứ 6, sáng Thứ 7 họp hàng tuần tại công ty., -\tĐược hưởng đầy đủ BHXH, BHYT, nghỉ phép, lễ, tết theo qui định của pháp luật., Chế độ lương/thưởng:, - Thu nhập từ 15,000,000VND - 20,000,000VND"
