_id,urls,job_name,company_name,address,salary,end_date,job_description,job_requirements,application_method,job_level,experience,number_of_recruitment,work_form,gender,working_time
66288701ec6ac2fa1c9d7780,https://www.topcv.vn/viec-lam/manual-tester-web-app-ky-su-kiem-thu/1134488.html?ta_source=ITJobs_LinkDetail,"Manual, Tester, (Web/App) - Kỹ Sư Kiểm Thử",Công ty An ninh mạng Viettel- Chi nhánh Tập đoàn Công nghiệp- Viễn thông quân đội,"Tầng 41 Landmark 72 Keangnam, Quận Nam Từ Liêm, Hà Nội",20 - 35 triệu,30/06/2024,"1) Lập kế hoạch kiểm thử, lập kịch bản kiểm thử, thực hiện kiểm thử, 2) Phân tích luồng công việc, báo cáo kiểm thử và đề xuất cải tiến chất lượng, 3) Làm việc với đội phát triển để khắc phục lỗi, chẩn đoán và cải tiến cấu hình sản phẩm đối với các module hiện tại hoặc tương lai, Là Manual Tester tại VCS, bạn sẽ có cơ hội:, - Tham gia test toàn trình dự án;, - Xử lý các bài toán kiểm thử phức tạp, test sâu về backend, core, platform và các bài toán về kiểm thử hiệu năng tổng thể;, - Nâng cao chuyên môn cùng cộng đồng chuyên môn Tester - liên tục chia sẻ, cập nhật, tích lũy và phát triển cùng nhau.","- Tốt nghiệp Đại học chính quy loại Khá trở lên chuyên ngành: Công nghệ thông tin, Khoa học máy tính, Toán – tin, Điện tử viễn thông,...hoặc các chuyên ngành kỹ thuật khác liên quan., - Trình độ tiếng Anh tương đương tối thiểu 550 điểm TOEIC, bổ sung chứng chỉ trong vòng 2 tháng thử việc., - Từ 3-5 năm kinh nghiệm kiểm thử phần mềm, có kinh nghiệm kiểm thử mobile., - Có kinh nghiệm API Testing, Database Testing và Performance Testing, - Có khả năng xây dựng tài liệu kiểm thử độc lập dựa trên việc áp dụng các kỹ thuật kiểm thử phần mềm, - Có khả năng phân tích và phản biện về đặc tả yêu cầu phần mềm, - Có khả năng ước lượng nỗ lực kiểm thử và xác định được những rủi ro cho các task được giao, - Có khả năng hướng dẫn, review về thiết kế kiểm thử, kịch bản kiểm thử cho các bạn level thấp hơn hoặc level tương đương, - Có khả năng xây dựng và thực hiện các query cơ bản với hệ cơ sở dữ liệu của sản phẩm để tạo, sửa, xóa hoặc truy vấn dữ liệu với các bảng đơn, - Có khả năng sử dụng các công cụ/framework hỗ trợ kiểm thử có sẵn (như kiểm thử api, kiểm thử hiệu năng web, kiểm thử tự động web/mobile/api), Kiến thức chuyên môn:, - Kiến thức CNTT:, + Nắm vững quy trình phát triển phần mềm, đặc biệt là Agile, Scrum, + Có kiến thức nâng cao về SQL hoặc các hệ sở sở dữ liệu mà sản phẩm sử dụng, + Nắm được giao thức HTTP/HTTPS, - Kiến thức Kiểm thử phần mềm, + Nắm vững quy trình kiểm thử phần mềm được ban hành tại công ty, + Nắm được các mức độ kiểm thử (Kiểm thử thành phần, Kiểm thử tích hợp, Kiểm thử hệ thống, Kiểm thử chấp nhận), + Nắm được các loại kiểm thử kiểm thử phi chức năng, kiểm thử thăm dò, kiểm thử đoán lỗi, + Hiểu và áp dụng thành thạo các kỹ thuật thiết kế kiểm thử kiểm thử hộp đen, kiểm thử dựa trên kinh nghiệm, + Nắm vững nghiệp vụ hệ thống của sản phẩm tham gia kiểm thử, - Kiến thức chuyên môn ATTT: Không yêu cầuBenefit: - Làm việc trong môi trường chuyên nghiệp, trẻ trung, hiện đại với nhiều cơ hội phát triển nghề nghiệp, nơi mọi ý tưởng đều được hoan nghênh, - Trang phục thoải mái, thời gian làm việc linh hoạt, không có phạt, - Package thu nhập hấp dẫn, thưởng thành tích hàng tháng, quý, năm, - Văn phòng hạng A, tầng cao view thoáng, ngắm trọn thành phố, luồng thang máy riêng, - Các câu lạc bộ công ty: Bóng bàn, Bóng đá, Pes, Bi-a, AOE, v.v., - Tận hưởng nhiều sự kiện của công ty, từ thi đấu thể thao, tiệc sinh nhật hàng tháng, xây dựng đội ngũ hàng quý đến tiệc năm mới, chuyến đi công ty, v.v., - Góc sách miễn phí với những cuốn sách chọn lọc, - Miễn phí cà phê, trà...","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,3 năm,4 người,Toàn thời gian,Không yêu cầu,nan
66288701ec6ac2fa1c9d7781,https://www.topcv.vn/viec-lam/thuc-tap-sinh-phan-tich-du-lieu/1311600.html?ta_source=ITJobs_LinkDetail,"Thực Tập Sinh, Phân Tích Dữ Liệu",CÔNG TY TNHH PHÁT TRIỂN HƯƠNG VIỆT,"Tầng 16 Khối A, Tòa nhà Sông Đà, Phạm Hùng, Q.Nam Từ Liêm, Hà Nội",Tới 3 triệu,23/05/2024,"Hỗ trợ trong việc thu thập và phân tích dữ liệu tài chính liên quan đến hoạt động kinh doanh của công ty., Tham gia trong quá trình quản lý và xây dựng mô hình kiểm soát tài chính., Thực hiện các nhiệm vụ tài chính và hỗ trợ dự án khác theo yêu cầu của quản lý.","Là người trung thực, nhanh nhẹn, Ưu tiên sinh viên năm 4 chuyên ngành Kế toán, Tài Chính, Công nghệ thông tin,.. các trường: Đại học thương mại, Đại học kinh tế quốc dân, Đại học Ngoại Thương, Biết sử dụng các công cụ Excel, Google Spreadsheet, Google Sheet,...Benefit: - Trực tiếp vào làm và tiếp xúc với toàn bộ chứng từ và tham gia vào việc xây ựng phân tích hệ thống, - Được hướng dẫn cụ thể, - Được nhận chính thức khi qua kỳ sát hạch, - Được hỗ trợ dấu thực tập, - Phụ cấp: 3.000.000, - Môi trường làm việc thân thiện, chuyên nghiệp","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
66288701ec6ac2fa1c9d7782,https://www.topcv.vn/viec-lam/php-developer-english-proficiency/1189371.html?ta_source=ITJobs_LinkDetail,"PHP Developer, (English Proficiency)",CÔNG TY TNHH OUTCUBATOR VIỆT NAM,"Số 1, ngách 52/28 Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",Thoả thuận,30/06/2024,"Outcubator, ""is a global product team that specializes in creating payment and e- commerce solutions. Our aim is to help online businesses grow and achieve a global reach by providing reliable and efficient payment solutions. With unbounded access to technology, our skills, and resources, we build solutions that make a difference for online businesses. If youre up for the challenge, we have job openings in Kyiv, Hanoi, Cairo, Bangalore, and Bogota."", Outcubator, is seeking a full-time, PHP Developer, minimum 1+ year experience with proficiency in English to join our team in Hanoi. As a PHP Developer at Outcubator, you will take responsibility for:, Required skills:, Participate in the development of company products, Work on backend and frontend functionality of assigned projects, Build web applications, pages and interfaces for company products, using different, APIs, frameworks, and libraries, Build high-available solutions and optimize the load, Build APIs for company products, Integration of third-party libraries into company products, Perform code reviews, Other assigned tasks","Required skills:, Minimum 1+ year of experience with PHP development of web-based solutions, Good knowledge of PHP, Basic knowledge of OOP and Design Patterns, Basic knowledge of SOLID Principles, Experience with PHP frameworks (Laravel, Symfony, Zend and/or other), Experience with MySQL, Experience with REST APIs, Nice-to-have:, BS in Computer Science or related engineering field, or equivalent practical experience, Experience with one of these e-commerce platforms: Magento, Shopware 6, Shopify, Knowledge of JavaScript, Angular and Vue.jsBenefit: If you are eager to take your career to the next level in the payment industry, this is the opportunity for you. We offer:, Competitive compensation, Our own chefs make delicious breakfasts, lunches and desserts for whole team, Private Insurance, Comfortable workplaces with the most up-to-date equipment, Bi-annual assessments, Flexible working time, Optional business trips, Monthly team outing, High energy, international and innovative team, Football, ping-pong and table football teams inside the company., This role is the ideal opportunity for someone looking for new challenges that would allow them to make a noticeable, positive impact in the company while learning and adapting to our fast-paced scale-up environment., As part of our growing team in Hanoi, you will have a lot of opportunities to develop your career further with us. With future expansion plans, now is a great time to join us on our journey to change the way we pay.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,1 năm,3 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
66288701ec6ac2fa1c9d7783,https://www.topcv.vn/viec-lam/video-editor/1312187.html?ta_source=ITJobs_LinkDetail,Video Editor,Công ty Cổ phần SX và KD phần mềm ATA,"Tầng 8, tòa nhà Nam Cường, Tố Hữu, La Khê, Hà Đông, Hà Nội.",8 - 15 triệu,23/05/2024,"Làm Trailer/ Video asset cho App;, Làm video game theo kịch bản, tài nguyên.. có sẵn;, Nghiên cứu phân tích, bắt trend thị trường và hỗ trợ đưa ra các ý kiến sáng tạo để cải thiện chất lượng quảng cáo.","Kinh nghiệm ít nhất 1 năm với video editor;, Thành thạo After Effects, Adobe Premiere; Biết dùng nhiều Plugin;, Có kinh nghiệm làm việc về editor mảng ứng dụng trên điện thoại;, Có kinh nghiệm về graphic, animation là một lợi thế;, Có kinh nghiệm làm video ads với các ad networks;, Có tinh thần tự giác, cầu tiến, ham học hỏi;, Có tinh thần trách nhiệm, quản lý tốt deadline và khả năng làm việc nhóm tốt;, Có khả năng thích ứng với công việc nhanh.Benefit: Lương: Hưởng 100% lương trong giai đoạn thử việc;, Cung cấp trang thiết bị cần thiết cho công việc;, Tham gia hoạt động thể thao hàng tuần của Công ty (Cầu lông và bơi lội);, Được đề xuất, xét thưởng và xét lương định kỳ (1 lần/năm). Hưởng mức lương xứng đáng với năng lực và theo thỏa thuận;, Được hưởng đầy đủ các chế độ theo quy định của công ty và pháp luật hiện hành;, Được tham gia BHXH, BHYT, BHTN theo quy định của nhà nước;, Nghỉ phép năm theo quy định đối với người lao động của Nhà nước;, Được hưởng các chính sách phúc lợi và các hoạt động văn hóa tập thể phong phú, đa dạng;, Thưởng cá nhân, thưởng lương tháng 13 và các ngày lễ tết quan trọng trong năm;, Tham gia khám sức khỏe định kỳ;, Ăn hoa quả, ăn nhẹ giữa buổi chiều 15 phút (15h15 - 15h30), Tham gia các hoạt động tập thể sôi động của công ty: Team building, lễ hội, du lịch, dã ngoại, Gala cuối năm...;, Văn phòng công ty đẹp, rộng rãi, điều hoà 24/24;, Làm việc trong môi trường Doanh nghiệp trẻ, không gò bó và thỏa sức sáng tạo.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
66288701ec6ac2fa1c9d7784,https://www.topcv.vn/viec-lam/nodejs-developer/1311420.html?ta_source=ITJobs_LinkDetail,"NodeJS, Developer",Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,"Tầng 8, Khách sạn Thể thao, Làng sinh viên HACINO, phường Nhân Chính, quận Thanh Xuân, thành phố Hà Nội, Việt Nam.",17 - 22 triệu,23/05/2024,"Tham gia vào dự án lớn của khách hàng Nhật Bản, Phân tích và phát triển dựa trên module khách hàng yêu cầu và coding, Các công việc khác theo sự phân công của trưởng bộ phận, Thời gian làm việc: Từ T2 - T6 (nghỉ T7 & CN). Onboard trong tháng 6/2024","Từ 2.5 năm kinh nghiệm trở lên làm việc với NodeJS., Ưu tiên ứng viên từng làm các dự án về ReactJS, Có khả năng làm việc nhóm tốt, chủ động báo cáo kết quả công việc được giao, Tư duy logic tốt, có khả năng phân tích, thiết kế và học hỏi nhanh., Tiếng Anh đọc hiểu tài liệu, Có nền tảng kiến thức về công nghệ thông tin và phát triển phần mềm., Tốt nghiệp đại học về Công nghệ thông tin hoặc các ngành có liên quanBenefit: Mức lương cạnh tranh & hấp dẫn (17-22M/ tháng), Thu nhập: 13 tháng lương/năm + Thưởng dự án lên đến 2 tháng lương/năm, thưởng Tết và các dịp lễ..., Xét tăng lương 2 lần/năm: 1 lần theo định kỳ và 1 lần đột xuất theo năng lực và hiệu quả công việc, Nghỉ thứ 7, Chủ nhật + Phép năm tối thiểu 12 ngày theo Quy định của Pháp luật hiện hành, Được tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo Quy định của Pháp luật hiện hành, Bảo hiểm chăm sóc sức khỏe Tinhvan Care, Được tham gia các Câu lạc bộ của Công ty: CLB Bóng đá, các CLB Cầu Lông....., Được tham gia các hoạt động tập thể sôi động của công ty: Nghỉ mát hàng năm, Teambuilding hàng quý, Sinh nhật công ty, Gala cuối năm...., Có chính sách thăm hỏi ốm đau, thai sản, hiếu, hỉ, sinh nhật cho bản thân và người thân, ĐẶC BIỆT:, Được hỗ trợ 50% chi phí các khóa học bên ngoài, hỗ trợ 100% chi phí thi các chứng chỉ liên quan đến IT, các khóa học nâng cao kỹ năng mềm, được tăng ngay tương đương 1 bậc lương, ngay khi nhận chứng chỉ, Cơ hội làm việc và đào tạo tại Nhật Bản,Singapore với các ứng viên có tiếng Nhật hoặc tiếng Anh, Làm việc trong môi trường trẻ trung, năng động, được hỗ trợ phát huy khả năng, phát triển công việc tối đa.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,2 năm,2 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
66288701ec6ac2fa1c9d7785,https://www.topcv.vn/viec-lam/nhan-vien-cham-soc-khach-hang/1311948.html?ta_source=ITJobs_LinkDetail,Nhân Viên Chăm Sóc Khách Hàng,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ NINJA,"Phường Kiến Hưng, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",10 - 15 triệu,30/06/2024,"- Thực hiện tiếp nhận & xử lý thông tin khiếu nại, báo hỏng của khách hàng qua điện thoại, email, chat, online, web..., - Chịu trách nhiệm đôn đốc, phối hợp với các đơn vị liên quan xử lý sự cố của khách hàng theo đúng quy trình quy định của Công ty, - Theo dõi và thực hiện vấn an khách hàng sau khi tiếp nhận đồng thời đôn đốc các bộ phận xử lý khiếu nại của khách hàng mà mình tiếp nhận.","- Quan tâm đến khách hàng, khả năng lắng nghe, thấu hiểu tốt, - Có tư duy về Trải nghiệm khách hàng, - Ưu tiên có kinh nghiệm bán hàng, chăm sóc khách hàng chuyên nghiệp, - Có laptop để chủ động, linh hoạt công việcBenefit: Lương cứng 6 - 9 triệu + Thưởng CSKH + % Doanh số. Thu nhập 10 - 15 triệu, Đóng đầy đủ BHXH, thưởng Lễ Tết, Nghỉ phép năm, nghỉ Lễ, Tết có lương, Tham gia các hoạt động ngoại khóa thường niên công ty: Ăn uống, vui chơi, du lịch,..., Môi trường làm việc chuyên nghiệp, trẻ trung, năng động, thân thiện;, Được đào tạo, phát triển nghề nghiệp và nhiều cơ hội thăng tiến","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,Không yêu cầu kinh nghiệm,3 người,Toàn thời gian,Không yêu cầu,"Từ Thứ 2 đến sáng Thứ 7 hàng tuần: Sáng: 8h00 – 12h00, Chiều: 13h30 – 17h30"
66288701ec6ac2fa1c9d7786,https://www.topcv.vn/viec-lam/test-lead/1312018.html?ta_source=ITJobs_LinkDetail,Test Lead,Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam,"Số 85 Trần Thái Tông, Cầu Giấy, Hà Nội",Thoả thuận,23/05/2024,"Xem xét yêu cầu phần mềm và chuẩn bị các kịch bản kiểm thử, Tương tác với khách hàng để hiểu các yêu cầu sản phẩm., Tham gia đánh giá phần mềm và cung cấp đầu vào theo yêu cầu và phát hiện các vấn đề tiềm ẩn., Chuẩn bị kịch bản kiểm thử về tất cả các khía cạnh liên quan đến kiểm thử phần mềm., Thực hiện các bài kiểm tra về khả năng sử dụng phần mềm., Phân tích kết quả kiểm tra về tác động cơ sở dữ liệu hoặc lỗi và khả năng khả dụng., Loại bỏ mọi rủi ro để đảm bảo cho chất lượng sản phẩm nhằm mang lại sự hài lòng cho khách hàng.","Kinh nghiệm test mobile/ web từ 5 năm kinh nghiệm., Có kinh nghiệm leadteam, Có kiến thức về SQL, Có kinh nghiệm test backend và làm việc với tool test API, Tiếng anh giao tiếp tốt, Ưu tiên có chứng chỉ ISTQB., Cẩn thận, kiên nhẫn, năng động và có khả năng giải quyết vấn đề., Có hiểu biết về nghiệp vụ tài chính bán hàng, có kinh nghiệm về microservices là một lợi thế., Kỹ năng giao tiếp, giải quyết vấn đề, kỹ năng làm việc nhóm tốt, luôn sẵn sàng hỗ trợ., Chịu được áp lực cao trong công việc, có khả năng làm việc độc lập, chủ động., Có thể làm việc onsite tại vị trí của khách hàng theo yêu cầu của dự án.Benefit: Mức lương: thoả thuận., Thưởng 1-3 tháng lương/năm., Đánh giá năng suất và xét tăng lương 2 lần/năm., Tài trợ 100% phí thi các chứng chỉ quốc tế., Khám sức khoẻ định kỳ hàng năm; Bảo hiểm sức khoẻ cao cấp ., BHXH, nghỉ lễ theo qui định., Được làm việc với các dự án tạo nên xu hướng công nghệ như: fintech, digital transformation. Tham gia vào các dự án hiệu năng cao, số lượng dữ liệu lớn và tập khách hàng lớn. Sử dụng các công nghệ mới nhất như: microservices, spring boot., Tham gia vào nhóm phát triển Scrum tự chủ, linh hoạt và năng suất cao theo mô hình Agile/Scrum., Môi trường làm việc trẻ, năng động, vui vẻ, hạnh phúc với các hoạt động văn hóa sôi động như retreat, picnic, team building, happy event, BiPlus radio., Được làm nhiều, được thử nhiều và được sai, học thực chiến trong công việc., Được làm việc với khách hàng là các công ty lớn (Enterprise) với bài toán công nghệ phức tạp, có nhiều bên liên quan., Liên tục phát triển năng lực thông qua các hoạt động học tập (company learning hour, team learning hour, club), đào tạo, mentoring, coaching,..., Được phản hồi thường xuyên liên tục và huấn luyện để phát triển năng lực và đạt hiệu suất công việc ngày càng cao (CFRs - Conversation - Feedback - Recognition tháng và 6 tháng).","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Trưởng nhóm,5 năm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
66288701ec6ac2fa1c9d7787,https://www.topcv.vn/viec-lam/hr-intern/1312134.html?ta_source=ITJobs_LinkDetail,HR Intern,Công ty TNHH Thương Mai và Dịch Vụ TSG,"Tầng 2, Tòa nhà ATS, 252 Hoàng Quốc Việt, Bắc Từ Liêm, Hà Nội.",4 - 5 triệu,23/05/2024,"- Tham gia vào công tác Tuyển dụng của phòng (90%): Đăng tuyển, tìm kiếm hồ sơ, quản lý thông tin ứng viên, hỗ trợ phỏng vấn và tổng hợp kết quả phỏng vấn., - Phối hợp với các thành viên trong phòng truyền thông Thương hiệu Tuyển dụng qua các kênh: Website, Fanpage, LinkedIn..., - Hỗ trợ công tác Nhân sự (10%): phối hợp tổ chức các hoạt động nội bộ như sinh nhật, liên hoan các ngày lễ, các sự kiện của công ty.","- Không yêu cầu kinh nghiệm, được đào tạo từ đầu., – Đáp ứng được thời gian làm việc Full time., - Chăm chỉ, cẩn thận, năng động và chủ động trong công việc, - Kỹ năng giao tiếp và làm việc nhóm.Benefit: - Hỗ trợ lương trong thời gian thực tập: 20.000vnđ/giờ + Thưởng theo hiệu quả công việc (thu nhập 3.500.000 - 4.500.000VND/tháng)., - Được hỗ trợ dấu thực tập, báo cáo thực tập (nếu cần), - Phụ cấp gửi xe. Laptop và điện thoại công ty cung cấp đầy đủ., - Trở thành nhân viên chính thức sau 2 – 3 tháng với mức thu nhập hấp dẫn., - Đội ngũ leader chỉ bảo nhiệt tình và dày dặn kinh nghiệm., - Được tham gia BHXH, BHYT, BHTN ngay sau khi tiếp nhận chính thức., - Lương tháng thứ 13, chế độ thưởng Lễ Tết, Phép năm đầy đủ (áp dụng khi lên chính thức)., - Được công ty mua bảo hiểm sức khỏe hàng năm với nhân viên xuất sắc., - Trà, cafe luôn sẵn sàng tại văn phòng để CBNV thưởng thức, - Tham gia các hoạt động nội bộ: sinh nhật tháng, bữa trưa vui vẻ, Happy hour thứ 6 hằng tuần, du lịch hằng năm, teambuilding ...., - Hưởng đầy đủ các quyền lợi theo quy định chung của công ty và pháp luật, - Được làm việc trong môi trường Công nghệ năng động, thân thiện, chuyên nghiệp và có cơ hội thăng tiến., - Được làm việc tại trang web số 1 Việt Nam về phần mềm bản quyền","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Thực tập sinh,Không yêu cầu kinh nghiệm,1 người,Toàn thời gian,Không yêu cầu,"Thứ 2 - Thứ 6 (từ 08:00 đến 17:00), Sáng: 8h00-12h00, Chiều: 13h00-17h00"
66288701ec6ac2fa1c9d7788,https://www.topcv.vn/viec-lam/qc-engineer/1311717.html?ta_source=ITJobs_LinkDetail,QC Engineer,Công ty Cổ phần Công nghệ Phần mềm Tinh Vân,"Tầng 8, Khách sạn Thể thao, Làng sinh viên HACINO, phường Nhân Chính, quận Thanh Xuân, thành phố Hà Nội, Việt Nam.",20 - 26 triệu,23/05/2024,"Tham gia vào dự án test các dự án về hệ thống với vai trò Tester hoặc Test Leader tùy quy mô dự án., Lập kế hoạch kiểm thử, phân công công việc, giám sát tiến độ công việc của team trong dự án., Chịu trách nhiệm về kiểm soát chất lượng các sản phẩm của Công ty trước khi bàn giao cho khách hàng., Hiểu rõ các yêu cầu chức năng của các sản phẩm của Công ty, Làm việc onsite tại khách hàng Công ty: Quận 1, đường Cống Quỳnh.","Có ít nhất 4 năm kinh nghiệm manual test, Nắm rõ kiến thức về các phương pháp, công cụ test., Có thể viết UAT test cases, execute test, viết test report, Có kinh nghiệm hoặc kiến thức làm về tài chính/ngân hàng là một điểm cộng., Tiếng Anh cơ bảnBenefit: Tại Sao Bạn Nên Làm Việc Tại Tinh Vân, 1 Bảo hiểm sức khỏe 24/24 (MSIG Care), 2 13++ tháng lương/năm, 3 Review tăng lương 2 lần/năm, Mức lương theo năng lực từ 20M – 26M, Thu nhập: 13 tháng lương/năm + thưởng dự án lên đến 2 tháng lương/năm, thưởng Tết và các dịp lễ..., Xét tăng lương 2 lần/năm: 1 lần theo định kỳ và 1 lần đột xuất theo năng lực và hiệu quả công việc, Nghỉ thứ 7, Chủ nhật + Phép năm tối thiểu 12 ngày theo Quy định của Pháp luật hiện hành, Được tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo Quy định của Pháp luật hiện hành, Bảo hiểm chăm sóc sức khỏe 24/24 (MSIG Care) sau 6 tháng làm việc, Được tham gia các Câu lạc bộ của Công ty: CLB Bóng đá, các CLB Cầu Lông....., Được tham gia các hoạt động tập thể sôi động của công ty: Nghỉ mát hàng năm, Teambuilding hàng quý, Sinh nhật công ty, Gala cuối năm...., Có chính sách thăm hỏi ốm đau, thai sản, hiếu, hỉ, sinh nhật cho bản thân và người thân, Đặc biệt, Được hỗ trợ 50% chi phí các khóa học bên ngoài, hỗ trợ 100% chi phí thi các chứng chỉ liên quan đến IT, các khóa học nâng cao kỹ năng mềm, được tăng ngay 1 bậc lương ngay khi nhận chứng chỉ, Cơ hội làm việc và đào tạo tại Nhật Bản,Singapore với các ứng viên có tiếng Nhật hoặc tiếng Anh, Làm việc trong môi trường trẻ trung, năng động, được hỗ trợ phát huy khả năng, phát triển công việc tối đa.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,Không yêu cầu kinh nghiệm,5 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
66288701ec6ac2fa1c9d7789,https://www.topcv.vn/viec-lam/backend-developer/1310461.html?ta_source=ITJobs_LinkDetail,Backend Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ CARO,"Tầng 7. Tòa nhà số 8. Ngõ 21 Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội",Tới 25 triệu,23/05/2024,"Tham gia các dự án của công ty, đảm bảo tiến độ, chất lượng công việc, Đưa ra ý tưởng cho các bài toán và vấn đề về kỹ thuật, Thiết kế, phát triển API, Database, kết nối dịch vụ bên thứ 3, Trao đổi với các bộ phận trong công ty để hoàn thiện chức năng của sản phẩm, Nghiên cứu các công nghệ mới, các best practices và đề xuất ý tưởng cải tiển sản phẩm, Thực hiện các công việc khác theo yêu cầu của cấp trên.","Có ít nhất kinh nghiệm 2 năm lập trình Backend, Hiểu và nắm vững cấu trúc dữ liệu và giải thuật, design pattern, convention code, Có kinh nghiệm làm việc với Git, Docker, Kubernetes, CI/CD, Có kiến thức về database, cache, message queue, cloud, os,, Có trách nhiệm cao trong công việc, sẵn sàng hỗ trợ vận hành cũng như các team khác trong công ty, Ham học hỏi, sẵn sàng thử thách với công nghệ mớiBenefit: Mức lương tới 25 triệu/tháng, Ký hợp đồng lao động, hưởng 12 ngày phép năm và các ngày nghỉ lễ, tết theo quy định của nhà nước, Lương tháng 13 + Bonus dự án., Thưởng các ngày lễ + Tết., Thưởng hoa hồng giới thiệu nhân viên., Cung cấp Máy tính và các thiết bị hỗ trợ công việc., Review lương: 1-2 lần/ năm, Tổ chức teambuilding hàng tháng., Tổ chức tham quan, nghỉ mát 1 lần 1 năm., Teatime: Cung cấp đồ ăn nhẹ, trà và cà phê miễn phí., Cơ hội thăng tiến vào các vị trí quản lý công nghệ cấp cao đối với những thành viên xuất sắc, Môi trường làm việc trẻ trung, năng động, thân thiện và vui vẻ., Được tiếp cận với những công nghệ mới. Tạo điều kiện cho các cá nhân học tập và phát triển.","Ứng viên nộp hồ sơ trực tuyến bằng cách bấm, Ứng tuyển, ngay dưới đây.",Nhân viên,2 năm,1 người,Toàn thời gian,Không yêu cầu,Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
